distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_detector_qber_intrinsic,sweep_detector_misalignment
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,480,0,0.0,14962.788036,0.02083333,0.00368794,0.03797872,10,247,233,7.48442e-05,1.54917e-05,0.0,0.02227171,0.0,0.0,1,48,27.0,0.001995262315,ZERO_KEY,8.6503,1,0,1,0,0,0,1,0,0,0,0,0,139,62,62,1,472,1,0,0,0,0,0,1,0,1,922,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.02,0.002
75.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7502,569,5.69e-05,236749.698801,0.0,0.0,0.0004916,0,3720,3782,0.0011735694,0.0002318062,0.0,0.0,0.0,0.0,0,750,15.0,0.031622776602,OK,6.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14919,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.02,0.005
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3714,0,0.0,118761.113627,0.0,0.0,0.00099274,0,1870,1844,0.0005817286,0.0001120342,0.0,0.0,0.0,0.0,0,371,18.0,0.015848931925,ZERO_KEY,8.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.02,0.005
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1939,0,0.0,59548.01098,0.0,0.0,0.00190066,0,951,988,0.000303689,5.84908e-05,0.0,0.0,0.0,0.0,0,194,21.0,0.007943282347,ZERO_KEY,8.2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.02,0.005
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,59878,14592,0.0014592,1857667.938681,0.0,0.0,6.16e-05,0,30115,29763,0.0093501927,0.0018863687,0.0,0.0,0.0,0.0,0,5988,6.0,0.251188643151,OK,6.6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119326,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.02,0.005
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,30293,6235,0.0006235,937554.855239,0.0,0.0,0.00012177,0,15341,14952,0.0047305075,0.0009536413,0.0,0.0,0.0,0.0,0,3029,9.0,0.125892541179,OK,9.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60591,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.02,0.005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,15273,2307,0.0002307,471544.43659,0.0,0.0,0.0002415,0,7753,7520,0.0023864718,0.0004773317,0.0,0.0,0.0,0.0,0,1527,12.0,0.063095734448,OK,9.3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30433,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.02,0.005
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,15223,0,0.0,471544.43659,0.02325429,0.02073426,0.02577432,354,7505,7718,0.002369735,0.0004984164,2.4998e-06,0.02285192,0.02710843,0.4,1,1522,12.0,0.063095734448,ZERO_KEY,11.9,2,1,1,0,0,0,1,0,0,0,0,0,4507,2263,2263,14,15161,27,0,0,0,0,0,20,0,1,30327,0,False,False,0,"{""afterpulse_total_count"": 27, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.02,0.002
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7487,0,0.0,236749.698801,0.02283959,0.01919726,0.02648191,171,3740,3747,0.001165801,0.0002454875,1.4989e-06,0.02230802,0.02851324,0.33333333,1,749,15.0,0.031622776602,ZERO_KEY,8.9551,2,1,1,0,0,0,1,0,0,0,0,0,2160,1065,1065,14,7511,19,0,0,0,0,0,6,0,1,15156,0,False,False,0,"{""afterpulse_total_count"": 19, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.02,0.002
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3816,0,0.0,118761.113627,0.02279874,0.01755046,0.02804703,87,1937,1879,0.0005945538,0.0001234964,5.003e-07,0.02298206,0.02024291,0.0,1,382,18.0,0.015848931925,ZERO_KEY,9.6882,0,0,0,0,0,0,1,0,0,0,0,0,1179,589,589,4,3787,9,0,0,0,0,0,4,0,1,7614,0,False,False,0,"{""afterpulse_total_count"": 9, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.02,0.002
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1000,0,0.0,29851.35302,0.0,0.0,0.00368208,0,502,498,0.0001543821,3.70221e-05,0.0,0.0,0.0,0.0,0,100,24.0,0.003981071706,ZERO_KEY,6.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.02,0.005
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,434,0,0.0,14962.788036,0.0,0.0,0.0084637,0,223,211,6.60055e-05,1.90084e-05,0.0,0.0,0.0,0.0,0,43,27.0,0.001995262315,ZERO_KEY,9.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.02,0.005
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,236,0,0.0,7499.578149,0.0,0.0,0.01550932,0,121,115,3.68299e-05,7.4967e-06,0.0,0.0,0.0,0.0,0,24,30.0,0.001,ZERO_KEY,12.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.02,0.005
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,29944,0,0.0,937554.855239,0.02584825,0.02398758,0.02770892,774,14879,15065,0.004663828,0.0009852861,2.9991e-06,0.02564011,0.02684904,0.66666667,1,2994,9.0,0.125892541179,ZERO_KEY,9.7449,12,4,8,0,0,0,1,0,0,0,0,0,10083,4996,4996,45,29919,62,0,0,0,0,0,50,0,1,59975,0,False,False,0,"{""afterpulse_total_count"": 62, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.02,0.005
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,15206,0,0.0,471544.43659,0.02617388,0.02351098,0.02883678,398,7574,7632,0.0023740959,0.0004820282,4.996e-07,0.02598132,0.0280083,1.0,1,1521,12.0,0.063095734448,ZERO_KEY,11.5028,7,3,4,0,0,0,1,0,0,0,0,0,4974,2482,2482,22,15237,31,0,0,0,0,0,20,0,1,30473,0,False,False,0,"{""afterpulse_total_count"": 31, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.02,0.005
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7572,0,0.0,236749.698801,0.02377179,0.02008564,0.02745794,180,3775,3797,0.0011855044,0.0002298753,9.993e-07,0.02348805,0.02391304,1.0,1,757,15.0,0.031622776602,ZERO_KEY,10.0641,0,0,0,0,0,0,1,0,0,0,0,0,2547,1280,1280,11,7623,17,0,0,0,0,0,3,0,1,15149,0,False,False,0,"{""afterpulse_total_count"": 17, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.02,0.005
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,232111,20989,0.0020989,7100768.934142,0.02530255,0.02465556,0.02594954,5873,116345,115766,0.0361752508,0.0074795708,2.05025e-05,0.02511929,0.02709755,0.34146341,1,23211,0.0,1.0,OK,16.2136,783,389,394,0,0,0,1,0,0,0,0,0,78902,39662,39662,306,232086,471,0,0,0,0,0,2832,0,1,464896,0,False,False,0,"{""afterpulse_total_count"": 471, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.02,0.005
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,118087,7502,0.0007502,3655851.421332,0.02414322,0.02325174,0.02503469,2851,58920,59167,0.0184369025,0.0037122111,1.24968e-05,0.02405914,0.02359126,0.56,1,11809,3.0,0.501187233627,OK,12.9095,175,92,83,0,0,0,1,0,0,0,0,0,39663,19708,19708,178,118037,249,0,0,0,0,0,710,0,1,236155,0,False,False,0,"{""afterpulse_total_count"": 249, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.02,0.005
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59698,1979,0.0001979,1857667.938681,0.0247077,0.02343073,0.02598466,1475,29880,29818,0.0093239258,0.0018860556,6.4892e-06,0.02452024,0.0257158,0.53846154,1,5970,6.0,0.251188643151,OK,10.7139,38,12,26,0,0,0,1,0,0,0,0,0,19789,9853,9853,64,59889,111,0,0,0,0,0,187,0,1,119729,0,False,False,0,"{""afterpulse_total_count"": 111, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.02,0.005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3822,0,0.0,118761.113627,0.02459445,0.01917468,0.03001422,94,1933,1889,0.0005960985,0.0001225823,0.0,0.02432206,0.02857143,0.0,1,382,18.0,0.015848931925,ZERO_KEY,8.6158,0,0,0,0,0,0,1,0,0,0,0,0,1234,638,638,4,3727,12,0,0,0,0,0,3,0,1,7644,0,False,False,0,"{""afterpulse_total_count"": 12, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.02,0.005
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1975,0,0.0,59548.01098,0.02278481,0.01519952,0.0303701,45,992,983,0.0003076747,6.44646e-05,0.0,0.02166847,0.03875969,0.0,1,198,21.0,0.007943282347,ZERO_KEY,10.5393,0,0,0,0,0,0,1,0,0,0,0,0,619,316,316,2,1945,5,0,0,0,0,0,0,0,1,3941,0,False,False,0,"{""afterpulse_total_count"": 5, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.02,0.005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,943,0,0.0,29851.35302,0.02651113,0.01413416,0.03888811,25,459,484,0.0001468472,3.09945e-05,0.0,0.02724177,0.01612903,0.0,1,94,24.0,0.003981071706,ZERO_KEY,11.4423,0,0,0,0,0,0,1,0,0,0,0,0,310,176,176,0,972,1,0,0,0,0,0,0,0,1,1958,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.02,0.005
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,506,0,0.0,14962.788036,0.03162055,0.01239829,0.05084282,16,238,268,7.83294e-05,1.80016e-05,0.0,0.03191489,0.02777778,0.0,1,51,27.0,0.001995262315,ZERO_KEY,8.5196,0,0,0,0,0,0,1,0,0,0,0,0,145,77,77,0,498,0,0,0,0,0,0,0,0,1,1001,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.02,0.005
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,215,0,0.0,7499.578149,0.01860465,0.0,0.04694765,4,103,112,3.39841e-05,5.5048e-06,0.0,0.01960784,0.0,0.0,1,22,30.0,0.001,ZERO_KEY,8.7932,0,0,0,0,0,0,1,0,0,0,0,0,86,44,44,0,241,0,0,0,0,0,0,0,0,1,451,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.02,0.005
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,230196,64836,0.0064836,7100768.934142,0.0,0.0,1.602e-05,0,115445,114751,0.0359112684,0.0073662384,0.0,0.0,0.0,0.0,0,23020,0.0,1.0,OK,10.1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462222,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.02,0.01
15.0,False,10000000,bb84-decoy,BB84DecoyProtocol,118043,30302,0.0030302,3655851.421332,0.0,0.0,3.125e-05,0,59092,58951,0.0184421841,0.0036943555,0.0,0.0,0.0,0.0,0,11804,3.0,0.501187233627,OK,8.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236237,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.02,0.01
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,59291,13814,0.0013814,1857667.938681,0.0,0.0,6.221e-05,0,29700,29591,0.0092647085,0.0018528023,0.0,0.0,0.0,0.0,0,5929,6.0,0.251188643151,OK,10.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119055,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.02,0.01
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,29922,5054,0.0005054,937554.855239,0.0,0.0,0.00012328,0,14781,15141,0.0046828721,0.000916358,0.0,0.0,0.0,0.0,0,2992,9.0,0.125892541179,OK,9.6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59821,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.02,0.01
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1858,0,0.0,59548.01098,0.0,0.0,0.00198343,0,933,925,0.0002922105,5.25011e-05,0.0,0.0,0.0,0.0,0,186,21.0,0.007943282347,ZERO_KEY,8.3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.02,0.01
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,963,0,0.0,29851.35302,0.0,0.0,0.00382328,0,484,479,0.0001494565,3.29914e-05,0.0,0.0,0.0,0.0,0,96,24.0,0.003981071706,ZERO_KEY,7.6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.02,0.01
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,493,0,0.0,14962.788036,0.0,0.0,0.00745459,0,228,265,7.83184e-05,1.15052e-05,0.0,0.0,0.0,0.0,0,49,27.0,0.001995262315,ZERO_KEY,8.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.02,0.01
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,15153,2111,0.0002111,471544.43659,0.0,0.0,0.00024341,0,7582,7571,0.0023733087,0.0004529634,0.0,0.0,0.0,0.0,0,1515,12.0,0.063095734448,OK,11.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.02,0.01
